Date,Open,High,Low,Close,Adj Close,Volume,Day
2018-10-22,277,277.359985,274.410004,275.01001,252.990173,82415800,1277
2018-10-23,270.950012,274.869995,268.609985,273.609985,251.702225,146352700,1278
2018-10-24,273.329987,273.76001,264.700012,265.320007,244.075974,177806700,1279
2018-10-25,267.380005,271.809998,266.230011,270.079987,248.454819,138061500,1280
2018-10-26,265.920013,271,262.290009,265.329987,244.08519,201574600,1281
2018-10-29,268.799988,270.25,259.850006,263.859985,242.732895,160749100,1282
2018-10-30,263.670013,268.119995,263.119995,267.769989,246.329788,157116000,1283
2018-10-31,270.649994,273.230011,270.119995,270.630005,248.960831,128296300,1284
2018-11-01,271.600006,273.730011,270.380005,273.51001,251.610291,99495000,1285
2018-11-02,274.75,275.230011,269.589996,271.890015,250.119919,122634100,1286
2018-11-05,272.440002,274.01001,271.350006,273.390015,251.499878,65622500,1287
2018-11-06,273.320007,275.299988,273.25,275.119995,253.091278,60085900,1288
2018-11-07,277.559998,281.100006,277.079987,281.01001,258.509705,102752100,1289
2018-11-08,280.109985,281.220001,279.220001,280.5,258.040497,65584900,1290
2018-11-09,279.029999,279.23999,276.179993,277.76001,255.519958,98812600,1291
2018-11-12,277.190002,277.459991,271.98999,272.570007,250.745468,99673600,1292
2018-11-13,273.089996,275.329987,271.25,272.059998,250.276276,98176600,1293
2018-11-14,274.160004,274.609985,268.450012,270.200012,248.565247,125335900,1294
2018-11-15,268.779999,273.540009,267.01001,273.019989,251.15947,135101400,1295
2018-11-16,271.790009,274.75,271.209991,273.730011,251.812622,126668000,1296
2018-11-19,273.049988,273.380005,268.070007,269.100006,247.553345,103061700,1297
2018-11-20,265.359985,267,263.149994,264.119995,242.972092,136021300,1298
2018-11-21,265.859985,267.149994,265.01001,265.019989,243.800018,75563700,1299
2018-11-23,263.179993,264.820007,263.070007,263.25,242.171738,42807900,1300
2018-11-26,265.779999,267.75,265.339996,267.5,246.081375,79981400,1301
2018-11-27,266.339996,268.399994,265.660004,268.399994,246.909393,75502400,1302
2018-11-28,269.600006,274.579987,268.329987,274.579987,252.594574,127629600,1303
2018-11-29,273.709991,275.549988,272.429993,273.980011,252.042618,82346400,1304
2018-11-30,273.809998,276.279999,273.450012,275.649994,253.578857,98204200,1305
2018-12-03,280.279999,280.399994,277.51001,279.299988,256.936646,103176300,1306
2018-12-04,278.369995,278.850006,269.899994,270.25,248.611221,177986000,1307
2018-12-06,265.920013,269.970001,262.440002,269.839996,248.234055,204185400,1308
2018-12-07,269.459991,271.220001,262.630005,263.570007,242.466125,161018900,1309
2018-12-10,263.369995,265.160004,258.619995,264.070007,242.926117,151445900,1310
2018-12-11,267.660004,267.869995,262.480011,264.130005,242.981293,121504400,1311
2018-12-12,267.470001,269,265.369995,265.459991,244.204803,97976700,1312
2018-12-13,266.519989,267.48999,264.119995,265.369995,244.121994,96662700,1313
2018-12-14,262.959991,264.029999,259.850006,260.470001,239.614304,116961100,1314
2018-12-17,259.399994,260.649994,253.529999,255.360001,234.913483,165492300,1315
2018-12-18,257.200012,257.950012,253.279999,255.080002,234.655884,134515100,1316
2018-12-19,255.169998,259.399994,249.350006,251.259995,231.1418,214992800,1317
2018-12-20,249.860001,251.619995,244.649994,247.169998,227.379272,252053400,1318
2018-12-21,246.740005,249.710007,239.979996,240.699997,222.720352,255345600,1319
2018-12-24,239.039993,240.839996,234.270004,234.339996,216.835449,147311600,1320
2018-12-26,235.970001,246.179993,233.759995,246.179993,227.791,218485400,1321
2018-12-27,242.570007,248.289993,238.960007,248.070007,229.539856,186267300,1322
2018-12-28,249.580002,251.399994,246.449997,247.75,229.243729,153100200,1323
2018-12-31,249.559998,250.190002,247.470001,249.919998,231.251633,144299400,1324
2019-01-02,245.979996,251.210007,245.949997,250.179993,231.492233,126925200,1325
2019-01-03,248.229996,248.570007,243.669998,244.210007,225.96817,144140700,1326
2019-01-04,247.589996,253.110001,247.169998,252.389999,233.53717,142628800,1327
2019-01-07,252.690002,255.949997,251.690002,254.380005,235.37854,103139100,1328
2019-01-08,256.820007,257.309998,254,256.769989,237.589966,102512600,1329
2019-01-09,257.559998,258.910004,256.190002,257.970001,238.700317,95006600,1330
2019-01-10,256.26001,259.160004,255.5,258.880005,239.542374,96823900,1331
2019-01-11,257.679993,259.01001,257.029999,258.980011,239.634933,73858100,1332
2019-01-14,256.859985,258.299988,256.410004,257.399994,238.172913,70908200,1333
2019-01-15,257.820007,260.700012,257.809998,260.350006,240.902557,85208300,1334
2019-01-16,260.829987,261.970001,260.600006,260.980011,241.485535,77636700,1335
2019-01-17,260.01001,263.920013,259.959991,262.959991,243.317566,96118400,1336
2019-01-18,264.980011,266.980011,263,266.459991,246.556152,127900300,1337
2019-01-22,264.820007,265.059998,261.059998,262.859985,243.225052,115531200,1338
2019-01-23,264.01001,264.790009,260.660004,263.410004,243.734009,86030300,1339
2019-01-24,263.209991,264.200012,262.079987,263.549988,243.863541,59204100,1340
2019-01-25,265.609985,266.700012,263.660004,265.779999,245.926941,96883400,1341
2019-01-28,263.390015,263.829987,261.790009,263.76001,244.057846,85613700,1342
2019-01-29,263.920013,264.549988,262.480011,263.410004,243.734009,66136300,1343
2019-01-30,265.100006,268.519989,264.25,267.579987,247.592499,92473700,1344
2019-01-31,267.51001,270.470001,267.269989,269.929993,249.767029,104012100,1345
2019-02-01,270.149994,271.200012,269.179993,270.059998,249.887253,85782500,1346
2019-02-04,270.109985,272.029999,269.359985,271.959991,251.64534,60744800,1347
2019-02-05,272.440002,273.440002,271.880005,273.100006,252.700165,79552800,1348
2019-02-06,272.790009,273.339996,271.920013,272.73999,252.367065,58347800,1349
2019-02-07,270.940002,271.549988,268.290009,270.140015,249.961273,95482000,1350
2019-02-08,268.75,270.579987,267.829987,270.470001,250.266617,75788900,1351
2019-02-11,271.200012,271.48999,270.029999,270.619995,250.405457,68021400,1352
2019-02-12,272.420013,274.519989,272.339996,274.100006,253.625565,72270200,1353
2019-02-13,275.029999,275.929993,274.559998,274.98999,254.44902,65277200,1354
2019-02-14,273.779999,275.640015,272.869995,274.380005,253.884537,83234400,1355
2019-02-15,276.359985,277.410004,276.130005,277.369995,256.651245,97088700,1356
2019-02-19,276.480011,278.579987,276.470001,277.850006,257.095428,59120800,1357
2019-02-20,277.809998,278.920013,277.25,278.410004,257.613556,76610800,1358
2019-02-21,277.700012,278.100006,276.350006,277.420013,256.69751,64214700,1359
2019-02-22,278.109985,279.359985,277.399994,279.140015,258.289001,78114600,1360
2019-02-25,280.730011,281.309998,279.429993,279.519989,258.640594,69030700,1361
2019-02-26,279.130005,280.299988,278.899994,279.320007,258.455566,56844100,1362
2019-02-27,278.519989,279.589996,277.480011,279.200012,258.344574,56921600,1363
2019-02-28,278.959991,279.450012,278.320007,278.679993,257.863342,69268300,1364
2019-03-01,280.440002,280.880005,278.820007,280.420013,259.473419,78880500,1365
2019-03-04,281.600006,281.869995,276.839996,279.399994,258.52951,106494600,1366
2019-03-05,279.540009,279.76001,278.410004,279.019989,258.177979,59114600,1367
2019-03-06,279.149994,279.160004,276.970001,277.329987,256.614197,75039800,1368
2019-03-07,276.829987,276.98999,274.070007,275.01001,254.467529,94885100,1369
2019-03-08,272.940002,274.649994,272.420013,274.459991,253.958603,85795800,1370
2019-03-11,275.26001,278.619995,275.230011,278.440002,257.641296,65098900,1371
2019-03-12,279.059998,280.070007,278.850006,279.48999,258.612885,79667500,1372
2019-03-13,280.480011,282.380005,280.299988,281.339996,260.324646,80639200,1373
2019-03-14,281.369995,281.839996,280.670013,281.160004,260.158081,67518400,1374
2019-03-15,280.540009,282.209991,280.329987,281.309998,261.44342,81309000,1375
2019-03-18,281.549988,282.660004,281.299988,282.329987,262.391388,62199800,1376
2019-03-19,283.51001,284.359985,281.410004,282.399994,262.456421,90268100,1377
2019-03-20,282.160004,283.5,280.320007,281.549988,261.666473,84609200,1378
2019-03-21,280.640015,285.179993,280.589996,284.730011,264.621887,79550400,1379
2019-03-22,283.220001,283.799988,279.179993,279.25,259.5289,122659300,1380
2019-03-25,278.869995,280.190002,277.640015,279.040009,259.333832,85575200,1381
2019-03-26,280.98999,282.179993,279.559998,281.119995,261.266815,68125900,1382
2019-03-27,281.109985,281.76001,277.929993,279.649994,259.900665,72224700,1383
2019-03-28,280.350006,281.209991,279.070007,280.709991,260.885834,56238500,1384
2019-03-29,282.390015,282.839996,281.140015,282.480011,262.530914,82186800,1385
2019-04-01,284.700012,286.160004,284.399994,285.829987,265.644226,77617900,1386
2019-04-02,286.040009,286.230011,285.089996,285.970001,265.774384,40070400,1387
2019-04-03,287.320007,287.76001,285.75,286.420013,266.192596,68243200,1388
2019-04-04,286.779999,287.459991,286.01001,287.179993,266.898865,48997500,1389
2019-04-05,287.920013,288.630005,287.600006,288.570007,268.190704,58621700,1390
2019-04-08,288.100006,288.910004,287.369995,288.790009,268.395203,53566300,1391
2019-04-09,287.720001,288.079987,286.700012,287.309998,267.019653,66142300,1392
2019-04-10,287.769989,288.390015,287.309998,288.290009,267.930481,52601500,1393
2019-04-11,288.829987,288.839996,287.579987,288.209991,267.856171,55093100,1394
2019-04-12,290,290.470001,288.26001,290.160004,269.668427,69727800,1395
2019-04-15,290.23999,290.350006,289.079987,289.970001,269.491974,49596700,1396
2019-04-16,290.950012,291.01001,289.5,290.160004,269.668427,52153200,1397
2019-04-17,291.399994,291.429993,288.98999,289.450012,269.008606,58268300,1398
2019-04-18,290.100006,290.320007,288.660004,290.019989,269.5383,68708500,1399
2019-04-22,289.170013,290.440002,289.070007,290.269989,269.770691,40160100,1400
2019-04-23,290.679993,293.140015,290.420013,292.880005,272.19632,52246600,1401
2019-04-24,292.790009,293.160004,292.070007,292.230011,271.592224,50392900,1402
2019-04-25,292.119995,292.779999,290.730011,292.049988,271.424927,57770900,1403
2019-04-26,292.100006,293.48999,291.23999,293.410004,272.688904,50916400,1404
2019-04-29,293.51001,294.450012,293.410004,293.869995,273.116364,57197700,1405
2019-04-30,293.48999,294.339996,291.920013,294.019989,273.255798,81111700,1406
2019-05-01,294.720001,294.950012,291.799988,291.809998,271.201965,71671900,1407
2019-05-02,291.679993,292.700012,289.519989,291.179993,270.616364,65030200,1408
2019-05-03,292.820007,294.339996,291.299988,294.029999,273.265167,56543700,1409
2019-05-06,289.25,293.309998,288.899994,292.820007,272.140564,107198100,1410
2019-05-07,290.149994,290.809998,285.809998,287.929993,267.595947,144729900,1411
2019-05-08,287.529999,289.429993,286.869995,287.529999,267.224152,91568300,1412
2019-05-09,285.230011,287.329987,283.299988,286.660004,266.415588,103471100,1413
2019-05-10,285.619995,288.940002,282.299988,288.100006,267.753937,112429300,1414
2019-05-13,282.420013,283.48999,279.929993,280.859985,261.025238,127290500,1415
2019-05-14,281.98999,285.100006,281.850006,283.399994,263.385773,77003200,1416
2019-05-15,281.589996,285.769989,281.359985,285.059998,264.928558,73956400,1417
2019-05-16,285.839996,289.209991,285.76001,287.700012,267.382172,76749600,1418
2019-05-17,285.140015,288.600006,285.119995,285.839996,265.653442,100353000,1419
2019-05-20,284.059998,285.959991,283.119995,283.950012,263.897003,62877600,1420
2019-05-21,285.829987,286.929993,285.549988,286.51001,266.276154,46847100,1421
2019-05-22,285.450012,286.690002,285.100006,285.630005,265.458374,49482500,1422
2019-05-23,283.160004,283.209991,280.570007,282.140015,262.214813,98733800,1423
2019-05-24,283.73999,284.200012,282.089996,282.779999,262.809631,55268100,1424
2019-05-28,283.089996,284.149994,280.130005,280.149994,260.365387,70029400,1425
2019-05-29,278.910004,279.359985,276.709991,278.269989,258.618164,104972900,1426
2019-05-30,279.109985,280.040009,277.809998,279.029999,259.324402,62523800,1427
2019-05-31,276.200012,277.119995,275.23999,275.269989,255.829941,86862800,1428
2019-06-03,275.309998,276.549988,273.089996,274.570007,255.179398,96428000,1429
2019-06-04,277.119995,280.679993,276.619995,280.529999,260.718567,77231900,1430
2019-06-05,282.329987,282.98999,280.320007,282.959991,262.976929,71169700,1431
2019-06-06,283.290009,285.549988,282.570007,284.799988,264.686951,69430400,1432
2019-06-07,285.929993,288.850006,285.73999,287.649994,267.335663,74272200,1433
2019-06-10,289.369995,290.820007,288.869995,288.970001,268.5625,60799100,1434
2019-06-11,290.98999,291.399994,288.179993,288.899994,268.497406,58641300,1435
2019-06-12,288.640015,289.26001,287.820007,288.390015,268.023499,47096300,1436
2019-06-13,289.399994,289.980011,288.619995,289.579987,269.129425,48945200,1437
2019-06-14,289.26001,289.929993,288.410004,289.26001,268.832031,52324700,1438
2019-06-17,289.519989,290.220001,289.179993,289.369995,268.934235,39205700,1439
2019-06-18,291.390015,293.570007,290.98999,292.399994,271.750244,85434800,1440
2019-06-19,292.549988,293.649994,291.470001,293.059998,272.363586,78674400,1441
2019-06-20,296.040009,296.309998,293.130005,295.859985,274.965881,116570000,1442
2019-06-21,294.130005,295.519989,293.76001,294,274.566162,83309500,1443
2019-06-24,294.230011,294.579987,293.470001,293.640015,274.230011,47582700,1444
2019-06-25,293.700012,293.730011,290.640015,290.76001,271.540344,82028700,1445
2019-06-26,291.75,292.309998,290.350006,290.470001,271.269531,51584900,1446
2019-06-27,291.309998,292.059998,290.890015,291.5,272.231415,40355200,1447
2019-06-28,292.579987,293.549988,292.01001,293,273.632324,59350900,1448
2019-07-01,296.679993,296.920013,294.329987,295.660004,276.116547,78705600,1449
2019-07-02,295.609985,296.48999,294.679993,296.429993,276.835602,61504500,1450
2019-07-03,297.179993,298.820007,297.019989,298.799988,279.048859,40898900,1451
2019-07-05,297.440002,298.640015,296.01001,298.459991,278.731293,51677300,1452
2019-07-08,297.01001,298.26001,296.220001,296.820007,277.19986,45841800,1453
2019-07-09,295.540009,297.519989,295.480011,297.190002,277.545288,41101300,1454
2019-07-10,298.369995,299.660004,297.779999,298.609985,278.87149,58448500,1455
2019-07-11,299.320007,299.579987,298.200012,299.309998,279.525177,50826100,1456
2019-07-12,299.850006,300.730011,299.51001,300.649994,280.776581,40326000,1457
2019-07-15,301.130005,301.130005,300.190002,300.75,280.869995,33900000,1458
2019-07-16,300.649994,300.880005,299.440002,299.779999,279.964172,36650100,1459
2019-07-17,299.75,299.929993,297.73999,297.73999,278.058899,36036300,1460
2019-07-18,297.190002,299.25,296.700012,298.829987,279.076996,51392600,1461
2019-07-19,300.040009,300.070007,296.980011,297.170013,277.526672,58678600,1462
2019-07-22,297.609985,298.5,297.040009,297.899994,278.208374,43638100,1463
2019-07-23,299.140015,300.029999,298.220001,300.029999,280.197662,44564500,1464
2019-07-24,299.190002,301.440002,299.089996,301.440002,281.514374,47213200,1465
2019-07-25,300.940002,301,299.109985,300,280.169556,55394100,1466
2019-07-26,300.76001,302.230011,300.619995,302.01001,282.046753,45084100,1467
2019-07-29,301.880005,302.01001,300.850006,301.459991,281.533051,38126500,1468
2019-07-30,299.910004,301.170013,299.48999,300.720001,280.842041,45849000,1469
2019-07-31,300.98999,301.200012,295.200012,297.429993,277.76944,104245200,1470
2019-08-01,297.600006,300.869995,293.959991,294.839996,275.350677,142646600,1471
2019-08-02,293.850006,294.119995,290.899994,292.619995,273.277496,116749700,1472
2019-08-05,288.089996,288.209991,281.720001,283.820007,265.059082,178745400,1473
2019-08-06,285.910004,288.040009,284.279999,287.799988,268.776001,120711700,1474
2019-08-07,284.399994,288.820007,282.040009,287.970001,268.934845,140572300,1475
2019-08-08,289.619995,293.619995,289.01001,293.619995,274.211273,87713900,1476
2019-08-09,292.579987,293.23999,289.649994,291.619995,272.343475,93730000,1477
2019-08-12,289.959991,291.609985,287.019989,288.070007,269.028198,65527600,1478
2019-08-13,287.73999,294.149994,287.359985,292.549988,273.212036,94299800,1479
2019-08-14,288.070007,288.73999,283.76001,283.899994,265.133789,135622100,1480
2019-08-15,284.880005,285.640015,282.390015,284.649994,265.83429,99556600,1481
2019-08-16,286.480011,289.329987,284.709991,288.850006,269.756592,83018300,1482
2019-08-19,292.190002,293.079987,291.440002,292.329987,273.0065,53571800,1483
2019-08-20,291.769989,292.359985,289.950012,290.089996,270.914642,51596400,1484
2019-08-21,292.480011,292.859985,291.720001,292.450012,273.118683,49524700,1485
2019-08-22,293.230011,293.929993,290.399994,292.359985,273.034637,51666400,1486
2019-08-23,290.920013,292.76001,283.470001,284.850006,266.021088,149161500,1487
2019-08-26,287.269989,288,285.579987,288,268.962799,72423800,1488
2019-08-27,289.540009,289.950012,286.029999,286.869995,267.907532,66668900,1489
2019-08-28,286.140015,289.070007,285.25,288.890015,269.793976,59696700,1490
2019-08-29,291.720001,293.160004,290.609985,292.579987,273.240021,57899400,1491
2019-08-30,294.220001,294.23999,291.420013,292.450012,273.118683,62901200,1492
2019-09-03,290.570007,291.579987,289.269989,290.73999,271.521698,69101400,1493
2019-09-04,293.140015,294.059998,292.309998,294.040009,274.603546,46887300,1494
2019-09-05,296.790009,298.829987,294,297.820007,278.133636,83258100,1495
2019-09-06,298.170013,298.76001,297.420013,298.049988,278.348511,49584300,1496
2019-09-09,299.140015,299.23999,297.160004,298.200012,278.488586,51260300,1497
2019-09-10,297.359985,298.200012,295.970001,298.130005,278.423187,57947100,1498
2019-09-11,298.470001,300.339996,297.75,300.25,280.403046,68821100,1499
2019-09-12,301.25,302.459991,300.410004,301.290009,281.374298,72908700,1500
2019-09-13,301.779999,302.170013,300.679993,301.089996,281.187531,62104800,1501
2019-09-16,299.839996,301.140015,299.450012,300.160004,280.319061,58191200,1502
2019-09-17,299.940002,301.019989,299.75,300.920013,281.028748,41475500,1503
2019-09-18,300.48999,301.220001,298.23999,301.100006,281.196869,73375800,1504
2019-09-19,301.529999,302.630005,300.709991,301.079987,281.178101,76560500,1505
2019-09-20,300.359985,300.670013,297.410004,298.279999,279.84967,89565000,1506
2019-09-23,297.549988,299,297.269989,298.209991,279.783966,43476800,1507
2019-09-24,299.410004,299.839996,294.809998,295.869995,277.588593,94869400,1508
2019-09-25,295.959991,298.109985,294.329987,297.619995,279.230469,71854000,1509
2019-09-26,297.630005,297.859985,295.450012,297,278.648773,56179700,1510
2019-09-27,297.829987,297.950012,293.690002,295.399994,277.147614,84746600,1511
2019-09-30,295.970001,297.549988,295.920013,296.769989,278.432983,51662400,1512
2019-10-01,297.73999,298.459991,293,293.23999,275.121094,88242400,1513
2019-10-02,291.5,291.51001,286.640015,288.059998,270.261108,122539500,1514
2019-10-03,287.809998,290.450012,284.820007,290.420013,272.475311,85278800,1515
2019-10-04,291.140015,294.630005,291.079987,294.350006,276.162476,65091200,1516
2019-10-07,293.470001,295.26001,292.769989,293.079987,274.970947,59610500,1517
2019-10-08,291.040009,291.850006,288.48999,288.529999,270.702087,95708100,1518
2019-10-09,290.75,292.299988,290.059998,291.269989,273.272797,62359400,1519
2019-10-10,291.179993,294.209991,291,293.23999,275.121094,55296300,1520
2019-10-11,296.269989,298.73999,296.140015,296.279999,277.973236,98720400,1521
2019-10-14,295.929993,296.670013,295.570007,295.950012,277.663635,40394800,1522
2019-10-15,297.100006,299.700012,296.970001,298.880005,280.412628,46754500,1523
2019-10-16,298.369995,299.160004,297.920013,298.399994,279.962311,48928200,1524
2019-10-17,299.679993,300.23999,298.519989,299.279999,280.787903,45736600,1525
2019-10-18,298.690002,299.399994,297.029999,297.970001,279.558838,64304000,1526
2019-10-21,299.420013,300.209991,298.940002,299.98999,281.454041,39048600,1527
2019-10-22,300.579987,300.899994,298.910004,299.01001,280.534607,48594700,1528
2019-10-23,298.730011,299.940002,298.5,299.880005,281.350769,34352200,1529
2019-10-24,300.910004,301.070007,299.459991,300.369995,281.810577,35453100,1530
2019-10-25,299.73999,302.200012,299.679993,301.600006,282.9646,45205400,1531
2019-10-28,302.940002,303.850006,302.910004,303.299988,284.559509,42147000,1532
2019-10-29,303,304.230011,302.859985,303.209991,284.475037,44284900,1533
2019-10-30,303.429993,304.549988,301.98999,304.140015,285.347656,49643900,1534
2019-10-31,304.130005,304.130005,301.730011,303.329987,284.587646,69053800,1535
2019-11-01,304.920013,306.190002,304.73999,306.140015,287.22406,71141500,1536
2019-11-04,307.850006,308,306.959991,307.369995,288.37796,60606900,1537
2019-11-05,307.589996,307.920013,306.709991,307.029999,288.05899,42933200,1538
2019-11-06,307.029999,307.399994,306.059998,307.100006,288.124725,46487100,1539
2019-11-07,308.570007,309.649994,307.660004,308.179993,289.13797,54272300,1540
2019-11-08,307.799988,309,307.029999,308.940002,289.851044,49032100,1541
2019-11-11,307.420013,308.540009,307.269989,308.350006,289.297516,35797300,1542
2019-11-12,308.75,309.98999,308.149994,309,289.907257,46484600,1543
2019-11-13,307.910004,309.540009,307.660004,309.100006,290.001129,53917700,1544
2019-11-14,308.790009,309.640015,308.089996,309.549988,290.423279,51219900,1545
2019-11-15,311.019989,311.839996,310.26001,311.790009,292.524963,62023600,1546
2019-11-18,311.529999,312.279999,311.029999,312.019989,292.740753,49228000,1547
2019-11-19,312.679993,312.690002,311.220001,311.929993,292.656281,67804700,1548
2019-11-20,311.279999,311.850006,309.059998,310.769989,291.567902,79406200,1549
2019-11-21,310.890015,311.01001,309.390015,310.269989,291.098816,54664700,1550
2019-11-22,311.089996,311.23999,309.850006,310.959991,291.746216,44850200,1551
2019-11-25,311.980011,313.369995,311.980011,313.369995,294.007294,48647200,1552
2019-11-26,313.410004,314.279999,313.059998,314.079987,294.673492,37569000,1553
2019-11-27,314.609985,315.480011,314.369995,315.480011,295.986877,44444600,1554
2019-11-29,314.859985,315.130005,314.059998,314.309998,294.889252,36592700,1555
2019-12-02,314.589996,314.660004,311.170013,311.640015,292.384155,75767800,1556
2019-12-03,308.649994,309.640015,307.130005,309.549988,290.423279,73941700,1557
2019-12-04,310.700012,312.119995,310.320007,311.459991,292.215302,49080000,1558
2019-12-05,312.230011,312.25,310.579987,312.019989,292.740753,40709000,1559
2019-12-06,314.119995,315.309998,314.109985,314.869995,295.414551,48927000,1560
2019-12-09,314.440002,315.179993,313.799988,313.880005,294.485809,34838500,1561
2019-12-10,313.820007,314.549988,312.809998,313.529999,294.15741,52649800,1562
2019-12-11,314.029999,314.700012,313.440002,314.420013,294.992432,53429100,1563
2019-12-12,314.429993,317.98999,314.170013,317.130005,297.534943,96389600,1564
2019-12-13,316.869995,318.670013,316.019989,317.320007,297.713287,81503900,1565
2019-12-16,319.220001,320.149994,317.25,319.5,299.758484,82749700,1566
2019-12-17,319.920013,320.25,319.480011,319.570007,299.824219,61097700,1567
2019-12-18,320,320.25,319.529999,319.589996,299.842957,48133000,1568
2019-12-19,319.799988,320.980011,319.519989,320.899994,301.072052,85310500,1569
2019-12-20,320.459991,321.970001,319.390015,320.730011,302.391937,147142100,1570
2019-12-23,321.589996,321.649994,321.059998,321.220001,302.853973,52990000,1571
2019-12-24,321.470001,321.519989,320.899994,321.230011,302.863403,20270000,1572
2019-12-26,321.649994,322.950012,321.640015,322.940002,304.475677,30911200,1573
2019-12-27,323.73999,323.799988,322.279999,322.859985,304.400208,42528800,1574
2019-12-30,322.950012,323.100006,320.549988,321.079987,302.721893,49729100,1575
2019-12-31,320.529999,322.130005,320.149994,321.859985,303.457306,57077300,1576
2020-01-02,323.540009,324.890015,322.529999,324.869995,306.295227,59151200,1577
2020-01-03,321.160004,323.640015,321.100006,322.410004,303.975983,77709700,1578
2020-01-06,320.48999,323.730011,320.359985,323.640015,305.135529,55653900,1579
2020-01-07,323.019989,323.540009,322.23999,322.730011,304.277649,40496400,1580
2020-01-08,322.940002,325.779999,322.670013,324.450012,305.899261,68296000,1581
2020-01-09,326.160004,326.730011,325.519989,326.649994,307.97348,48473300,1582
2020-01-10,327.290009,327.459991,325.200012,325.709991,307.08728,53029300,1583
2020-01-13,326.390015,327.959991,325.920013,327.950012,309.199158,47086800,1584
2020-01-14,327.470001,328.619995,326.839996,327.450012,308.727753,62832800,1585
2020-01-15,327.350006,329.019989,327.26001,328.190002,309.425415,72056600,1586
2020-01-16,329.700012,330.920013,329.450012,330.920013,311.999329,54050300,1587
2020-01-17,331.700012,332.179993,330.850006,331.950012,312.970459,95846000,1588
2020-01-21,330.899994,332.179993,330.820007,331.299988,312.357635,77742400,1589
2020-01-22,332.23999,332.950012,331.170013,331.339996,312.395325,48914900,1590
2020-01-23,330.630005,332.170013,329.410004,331.720001,312.753571,51963000,1591
2020-01-24,332.440002,332.529999,327.359985,328.769989,309.972229,87578400,1592
2020-01-27,323.029999,325.119995,322.660004,323.5,305.003571,84062500,1593
2020-01-28,325.059998,327.850006,323.600006,326.890015,308.199768,63834000,1594
2020-01-29,328.380005,328.630005,326.399994,326.619995,307.94516,53888900,1595
2020-01-30,324.359985,327.910004,323.540009,327.679993,308.94458,75491800,1596
2020-01-31,327,327.170013,320.730011,321.730011,303.334839,113845600,1597
2020-02-03,323.350006,326.160004,323.220001,324.119995,305.588135,69083000,1598
2020-02-04,328.070007,330.01001,327.720001,329.059998,310.245728,62573200,1599
2020-02-05,332.269989,333.089996,330.670013,332.859985,313.82843,65951100,1600
2020-02-06,333.910004,334.190002,332.799988,333.980011,314.884399,50359700,1601
2020-02-07,332.820007,333.98999,331.600006,332.200012,313.206146,64139400,1602
2020-02-10,331.230011,334.75,331.190002,334.679993,315.544342,42070000,1603
2020-02-11,336.160004,337.019989,334.679993,335.26001,316.091248,54864500,1604
2020-02-12,336.829987,337.649994,336.429993,337.420013,318.127747,43992700,1605
2020-02-13,335.859985,338.119995,335.559998,337.059998,317.7883,54501900,1606
2020-02-14,337.51001,337.730011,336.200012,337.600006,318.297424,64582200,1607
2020-02-18,336.51001,337.670013,335.209991,336.730011,317.477173,57226200,1608
2020-02-19,337.790009,339.079987,337.480011,338.339996,318.995148,48814700,1609
2020-02-20,337.73999,338.640015,333.679993,336.950012,317.68457,74163400,1610
2020-02-21,335.470001,335.809998,332.579987,333.480011,314.412964,113788200,1611
2020-02-24,323.140015,333.559998,321.23999,322.420013,303.985352,161088400,1612
2020-02-25,323.940002,324.609985,311.690002,312.649994,294.773956,218913200,1613
2020-02-26,314.179993,318.109985,310.700012,311.5,293.689728,194773800,1614
2020-02-27,305.459991,311.559998,297.51001,297.51001,280.499573,284353500,1615
2020-02-28,288.700012,297.890015,285.540009,296.26001,279.321075,384975800,1616
2020-03-02,298.209991,309.160004,294.459991,309.089996,291.41748,238703600,1617
2020-03-03,309.5,313.839996,297.570007,300.23999,283.073486,300139100,1618
2020-03-04,306.119995,313.100006,303.329987,312.859985,294.971924,176613400,1619
2020-03-05,304.980011,308.470001,300.01001,302.459991,285.166595,186366800,1620
2020-03-06,293.149994,298.779999,290.230011,297.459991,280.452454,228667200,1621
2020-03-09,275.299988,284.190002,273.450012,274.230011,258.550629,309417300,1622
2020-03-10,284.640015,288.519989,273.5,288.420013,271.929413,276444100,1623
2020-03-11,280.700012,281.940002,270.880005,274.359985,258.673218,255316300,1624
2020-03-12,256,266.660004,247.679993,248.110001,233.924072,392220700,1625
2020-03-13,263.089996,271.480011,248.520004,269.320007,253.921432,329566100,1626
2020-03-16,241.179993,256.899994,237.360001,239.850006,226.136322,297240000,1627
2020-03-17,245.039993,256.170013,237.070007,252.800003,238.345932,262070500,1628
2020-03-18,236.25,248.369995,228.020004,240,226.277802,327597100,1629
2020-03-19,239.25,247.380005,232.220001,240.509995,226.758591,289322000,1630
2020-03-20,242.529999,244.470001,228.5,228.800003,216.986633,347158800,1631
2020-03-23,228.190002,229.679993,218.259995,222.949997,211.43866,326025200,1632
2020-03-24,234.419998,244.100006,233.800003,243.149994,230.595734,235494500,1633
2020-03-25,244.869995,256.350006,239.75,246.789993,234.047791,299430300,1634
2020-03-26,249.520004,262.799988,249.050003,261.200012,247.713806,257632800,1635
2020-03-27,253.270004,260.809998,251.050003,253.419998,240.335449,224341200,1636
2020-03-30,255.699997,262.429993,253.529999,261.649994,248.140503,171369500,1637
